num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye
ID_469615;364553;26/02/2022;57.5;;5.99;;63.49
ID_469615;364605;27/02/2022;5;;3.99;;8.99
ID_469615;364606;27/02/2022;9.5;;3.99;;13.49
ID_470017;282774;23/01/2021;50;;4.99;;54.99
ID_470017;314090;04/07/2021;186.5;;12.99;;199.49
ID_470017;366783;16/03/2022;69;;10.49;;79.49
ID_470125;292816;06/03/2021;99;-15;19.49;;103.49
ID_470125;326975;14/09/2021;33;;8;-3.01;37.99
ID_470125;383830;26/06/2022;57.5;-20;8.5;;46
ID_470252;315448;11/07/2021;25;-2.5;4.49;;26.99
ID_470260;305069;18/05/2021;100;;8;;108
ID_470260;336235;05/11/2021;113;-20;19.49;;112.49
ID_470260;336289;05/11/2021;40.5;;9.6;;50.1
ID_470260;388990;16/07/2022;38;;6.5;;44.5
ID_470260;395159;14/09/2022;101.5;-20;12.99;;94.49
ID_470418;277389;08/01/2021;14;;3.49;;17.49
ID_470438;335936;04/11/2021;25.8;;6.8;;32.6
ID_470781;343962;28/11/2021;28;;9.6;;37.6
ID_470787;285484;03/02/2021;167.5;;9.6;;177.1
ID_470787;285623;03/02/2021;32;;8;;40
ID_471033;285040;01/02/2021;33.5;;6.8;;40.3
ID_471954;323051;20/12/2021;12.5;;3.49;;15.99
ID_472092;333034;19/10/2021;195;;12.99;;207.99
ID_472092;345743;06/12/2021;31;;9.6;;40.6
ID_472092;345848;07/12/2021;297;;29.99;;326.99
ID_472316;398907;13/10/2022;58;;7.2;;65.2
ID_472628;334441;31/10/2021;30;;5.99;;35.99
ID_472854;277059;05/01/2021;19;;3.99;;22.99
ID_472854;288319;12/02/2021;39;;4.99;-4.99;39
ID_472854;344966;02/12/2021;89;;29;;118
ID_472940;292769;06/03/2021;120.3;;8;;128.3
ID_472940;304695;15/05/2021;149;;8;;157
ID_472940;311472;26/06/2021;105;;29;;134
ID_472940;367393;21/03/2022;356;;58;;414
ID_472940;367400;21/03/2022;47;;19.49;;66.49
ID_473097;376477;09/05/2022;52.5;;5.2;;57.7
ID_473097;390218;22/07/2022;134;;12;;146
ID_473097;395339;15/09/2022;120;;12.25;;132.25
ID_473150;345239;04/12/2021;13.5;;4.99;;18.49
ID_473152;326628;13/09/2021;55;;4.99;;59.99
ID_473360;279291;12/01/2021;26;;8;;34
ID_473360;333831;29/10/2021;14;;6.8;;20.8
ID_473360;338882;13/11/2021;10;;6.8;;16.8
ID_473360;346993;13/12/2021;155;-15;19.49;;159.49
ID_473377;281891;21/01/2021;47;-9.4;9.6;;47.2
ID_473377;408603;24/12/2022;264;;25;;289
ID_473459;298278;05/04/2021;169;-25;19.49;;163.49
ID_473565;289071;16/02/2021;32;;6.8;;38.8
ID_473565;295827;26/03/2021;11.5;;4.7;;16.2
ID_473714;364687;27/02/2022;520;;19.49;;539.49
ID_474032;295209;21/03/2021;97;;4.99;;101.99
ID_474032;296120;27/03/2021;99;;29.99;;128.99
ID_474032;298956;08/04/2021;79;;12.99;;91.99
ID_474032;299061;09/04/2021;49;;5.49;;54.49
ID_474032;310693;20/06/2021;94;;19.49;;113.49
ID_474032;359761;04/02/2022;29;;5.99;;34.99
ID_474069;305847;23/05/2021;44;;6.8;;50.8
ID_474069;332855;17/10/2021;328;;29.99;;357.99
ID_474069;333002;18/10/2021;150;;19.49;;169.49
ID_474069;385164;30/06/2022;124;;16.5;;140.5
ID_474069;389371;17/07/2022;128.1;-25.62;12;;114.48
ID_474225;285243;02/02/2021;38;;4.49;;42.49
ID_474225;311529;26/06/2021;89;;19.49;;108.49
ID_474348;284493;30/01/2021;9.8;-1.96;4.49;;12.33
ID_474477;290566;25/02/2021;9;;4.49;-4.49;9
ID_474477;372334;10/04/2022;310;-20;25;-25;290
ID_474477;383858;26/06/2022;21;;5.5;;26.5
ID_474784;353701;18/01/2022;23.2;-4.64;4.49;;23.05
ID_474880;311281;24/06/2021;19;;3.49;;22.49
ID_474880;337838;10/11/2021;49;;12.99;;61.99
ID_47496;369450;02/04/2022;26;;7.49;;33.49
ID_475138;390316;23/07/2022;19;;5.2;;24.2
ID_475372;345616;06/12/2021;24;;4.7;;28.7
ID_475583;399010;13/10/2022;58;;7.2;;65.2
ID_475598;290746;25/02/2021;6;;4.99;-4.99;6
ID_475639;289096;16/02/2021;10;;4.7;;14.7
ID_475639;291621;27/02/2021;20;;3.99;-3.99;20
ID_475639;296208;27/03/2021;20;;4.7;;24.7
ID_475639;305018;17/05/2021;25;;6.8;;31.8
ID_475639;305795;22/05/2021;16;;6.8;;22.8
ID_475639;332112;11/10/2021;19;;4.7;;23.7
ID_475639;382671;23/06/2022;35;;7.49;;42.49
ID_475818;360703;08/02/2022;25;;10.49;;35.49
ID_475818;368905;30/03/2022;102;;29.5;;131.5
ID_475873;286888;09/02/2021;41;;3.99;;44.99
ID_475873;287592;11/02/2021;29;;3.99;;32.99
ID_475873;336015;04/11/2021;37.5;;4.49;;41.99
ID_475873;357683;29/01/2022;29;;6.8;;35.8
ID_475873;385463;01/07/2022;31;;8.99;;39.99
ID_476140;346397;09/12/2021;31;;9.6;;40.6
ID_476140;400996;31/10/2022;35;;5.2;;40.2
ID_476143;405179;25/11/2022;20;;6.5;;26.5
ID_476249;380915;12/06/2022;19;;4.6;;23.6
ID_476257;299127;09/04/2021;60;;8;;68
ID_476257;368043;25/03/2022;32;;4.49;;36.49
ID_476257;402423;09/11/2022;58;;6.5;;64.5
ID_476257;407065;05/12/2022;26;;6.5;;32.5
ID_476305;361024;09/02/2022;39;;4.49;;43.49
ID_476305;398953;13/10/2022;9;;5.2;;14.2
ID_476362;332421;14/10/2021;89;;58;;147
ID_476362;375464;03/05/2022;85;;50;;135
ID_476362;396891;27/09/2022;118;;24;;142
ID_476386;287194;10/02/2021;37.9;;4.49;;42.39
ID_476386;293458;10/03/2021;59;;4.49;;63.49
ID_476386;313762;03/07/2021;79;;3.99;;82.99
ID_476386;399943;21/10/2022;95;;5.2;;100.2
ID_476442;368546;28/03/2022;78;;17.4;;95.4
ID_476669;309331;12/06/2021;8;;3.99;;11.99
ID_476669;395867;18/09/2022;24;;12.99;;36.99
ID_476738;290989;26/02/2021;210;;29.99;;239.99
ID_476738;294445;15/03/2021;15;;4.7;;19.7
ID_476738;312319;28/06/2021;29;;4.7;;33.7
ID_476738;378962;30/05/2022;50;;6.99;;56.99
ID_476768;279507;12/01/2021;78;;9.6;;87.6
ID_476768;279511;12/01/2021;61.5;;4.99;;66.49
ID_476851;305751;22/05/2021;25;;3.49;;28.49
ID_476851;376923;12/05/2022;29.5;;5.2;;34.7
ID_476886;299961;12/04/2021;250;;29.99;;279.99
ID_476886;397401;03/10/2022;29;;5.2;;34.2
ID_476895;281210;20/01/2021;46;;5.49;;51.49
ID_476976;364163;25/02/2022;495;;29.99;;524.99
ID_476976;367801;24/03/2022;115;;45.49;;160.49
ID_476976;368049;25/03/2022;11.9;;12.99;;24.89
ID_476976;377757;20/05/2022;142;;22.5;;164.5
ID_476976;379065;31/05/2022;115;;17.4;;132.4
ID_476976;381341;15/06/2022;39;;7.49;;46.49
ID_476976;399665;18/10/2022;19;;8.99;;27.99
ID_476976;401212;02/11/2022;38;;7.49;;45.49
ID_476976;404871;22/11/2022;56;;9.49;;65.49
ID_476976;408544;22/12/2022;24;;8.49;;32.49
ID_477123;338579;12/11/2021;250;;29.99;;279.99
ID_477123;361132;09/02/2022;94;;5.99;;99.99
ID_477123;387240;08/07/2022;32.5;-6.5;25;;51
ID_477123;387255;08/07/2022;14.7;;7.49;;22.19
ID_477183;338115;11/11/2021;31;;4.7;;35.7
ID_477206;322683;19/12/2021;96;;29.99;;125.99
ID_477242;364878;01/03/2022;34.5;;4.49;;38.99
ID_477297;297674;02/04/2021;59.5;;4.99;-4.99;59.5
ID_477297;317285;19/07/2021;65;;12.99;;77.99
ID_477297;389540;18/07/2022;247.5;-49.5;17.4;;215.4
ID_477297;405581;28/11/2022;12;;4.2;;16.2
ID_477319;287962;11/02/2021;122.8;;9.99;;132.79
ID_477319;307564;01/06/2021;57.5;;4.49;;61.99
ID_477319;307568;01/06/2021;85;;5.49;;90.49
ID_477533;280811;18/01/2021;18;;3.99;;21.99
ID_477533;289759;21/02/2021;20;;3.99;;23.99
ID_477533;334374;31/10/2021;40;;4.49;;44.49
ID_477533;358306;31/01/2022;310;;50;;360
ID_477533;393080;23/12/2022;40.5;;19.5;;60
ID_477858;291449;27/02/2021;16;;4.49;-4.49;16
ID_477923;287790;11/02/2021;29;;3.99;;32.99
ID_477923;304596;14/05/2021;25;;12.99;-12.99;25
ID_477923;339121;14/11/2021;10;;3.99;;13.99
ID_478072;324427;31/12/2021;229;;22;;251
ID_478072;324432;31/12/2021;163;;5.99;;168.99
ID_478261;299272;10/04/2021;114;;3.99;;117.99
ID_478261;323028;20/12/2021;25;;6.8;-2.81;28.99
ID_478330;324933;04/09/2021;20;;4.49;;24.49
ID_478330;369214;31/03/2022;75;;17.4;;92.4
ID_478330;371849;09/04/2022;85;;12.25;;97.25
ID_478378;351602;13/01/2022;97.5;;12.99;;110.49
ID_478378;351899;14/01/2022;9.9;;3.99;;13.89
ID_478378;355401;23/01/2022;37.5;;8;;45.5
ID_478378;359757;04/02/2022;89;;12.99;;101.99
ID_478378;361239;10/02/2022;5;;4.99;;9.99
ID_478378;371224;07/04/2022;29;;7.49;;36.49
ID_478378;383120;25/06/2022;20;;6.5;;26.5
ID_478378;391689;07/12/2022;24;;6.5;;30.5
ID_478378;398050;08/10/2022;29;;6.5;;35.5
ID_478401;276539;01/01/2021;41.5;;4.49;;45.99
ID_478401;299257;10/04/2021;38;;3.99;;41.99
ID_478401;335633;04/11/2021;16;;4.99;;20.99
ID_478471;349187;31/12/2021;40.95;;4.7;-4.7;40.95
ID_478520;348409;23/12/2021;85;;19.49;;104.49
ID_478937;295298;21/03/2021;14.5;;4.7;;19.2
ID_478937;331832;10/10/2021;48.5;;4.49;;52.99
ID_478937;360829;08/02/2022;39;;4.49;;43.49
ID_478937;397835;06/10/2022;15.75;;4.6;;20.35
ID_478997;340263;17/11/2021;51;;8.49;-0.5;58.99
ID_478997;340270;17/11/2021;24;;4.7;;28.7
ID_479050;284498;30/01/2021;23;;4.7;;27.7
ID_479050;408112;13/12/2022;349;;55;-55;349
ID_479132;384678;29/06/2022;55.6;;10;;65.6
ID_479428;302684;02/05/2021;25;;3.99;;28.99
ID_479510;319213;28/07/2021;30.4;-3.04;5.49;;32.85
ID_479510;319223;28/07/2021;29.95;-2.99;5.99;;32.95
ID_4797;330143;29/09/2021;95.9;-20;44.8;;120.7
ID_4797;337752;10/11/2021;25.08;;27.2;;52.28
ID_4797;360611;07/02/2022;116.66;;38.4;;155.06
ID_4797;381399;16/06/2022;12.5;;27.96;-15;25.46
ID_479844;313683;03/07/2021;22;;4.99;;26.99
ID_479844;322734;19/12/2021;57.15;;4.7;-4.7;57.15
ID_479904;317690;22/07/2021;65;;12.99;;77.99
ID_479904;330068;29/09/2021;169;;45.49;;214.49
ID_479904;381391;15/06/2022;117;;8.49;;125.49
ID_479904;395229;15/09/2022;49;;8.99;;57.99
ID_479904;404813;22/11/2022;173;;8.5;;181.5
ID_480365;319956;01/12/2021;160;;29.99;;189.99
ID_480365;323130;21/12/2021;7;;6.8;;13.8
ID_480486;277778;09/01/2021;208.9;;44;;252.9
ID_480486;289967;22/02/2021;28.8;;4.49;-4.49;28.8
ID_480486;292077;01/03/2021;479;-15;53.19;-53.19;464
ID_480486;312364;28/06/2021;190;;5.99;;195.99
ID_480486;369586;02/04/2022;62.5;;7.2;;69.7
ID_480486;403091;13/11/2022;17;;5.2;;22.2
ID_480647;294601;16/03/2021;12;;3.99;;15.99
ID_480647;384497;28/06/2022;15;;5.2;;20.2
ID_480658;388332;13/07/2022;53.4;;12;;65.4
ID_480658;391460;05/12/2022;132;;7.2;;139.2
ID_480685;290198;23/02/2021;70;;4.99;-4.99;70
ID_480685;303868;09/05/2021;224.5;;5.49;;229.99
ID_480685;353782;18/01/2022;42;;4.7;-4.7;42
ID_480858;307008;30/05/2021;25;;8;;33
ID_480955;298157;04/04/2021;;;;;
ID_480955;299406;11/04/2021;75;;19.49;;94.49
ID_480955;309623;14/06/2021;47;;4.49;;51.49
ID_480955;375274;02/05/2022;620;;50;;670
ID_480955;381041;13/06/2022;64;;7.49;;71.49
ID_481015;321784;12/12/2021;44.5;;4.49;-4.49;44.5
ID_481128;285589;03/02/2021;77;;4.49;;81.49
ID_481128;332018;11/10/2021;9.5;;3.49;;12.99
ID_481242;302180;27/04/2021;75;;6.8;;81.8
ID_481242;376294;08/05/2022;85;;12.25;;97.25
ID_481242;394867;13/09/2022;310;-20;31;;321
ID_481321;362835;19/02/2022;91;;8;;99
ID_481468;304990;17/05/2021;27.2;;4.7;-4.7;27.2
ID_481469;324428;31/12/2021;12.5;;12.99;;25.49
ID_481469;366359;12/03/2022;44;;8;;52
ID_481469;368056;25/03/2022;47.7;;8;;55.7
ID_481508;396473;22/09/2022;15;;5.2;;20.2
ID_481517;288102;12/02/2021;29;;6.8;;35.8
ID_481521;328641;22/09/2021;65.5;;5.49;;70.99
ID_481521;359371;03/02/2022;99;;6.49;;105.49
ID_481521;359375;03/02/2022;100;;45.49;;145.49
ID_481521;387894;11/07/2022;82.5;;37.5;;120
ID_481575;326385;12/09/2021;55;;8;;63
ID_481575;332526;14/10/2021;438;;11.2;;449.2
ID_481575;398406;10/10/2022;29;;12.99;;41.99
ID_481672;316550;17/07/2021;5;-0.5;4.7;;9.2
ID_481672;316595;17/07/2021;214;;14.4;-14.4;214
ID_481917;300302;13/04/2021;155;-25;29.99;;159.99
ID_481917;398576;12/10/2022;28;;6.5;;34.5
ID_481917;401801;07/11/2022;39;;4.6;;43.6
ID_482201;335857;04/11/2021;25;;3.99;;28.99
ID_482216;292351;03/03/2021;19.5;;5.49;;24.99
ID_482216;322955;20/12/2021;37.5;;4.49;;41.99
ID_482216;325714;10/09/2021;63;;5.49;;68.49
ID_482216;398888;13/10/2022;30;;8.49;;38.49
ID_482216;400822;29/10/2022;40;;8.49;;48.49
ID_482223;352210;15/01/2022;28.5;;4.49;;32.99
ID_482223;353730;18/01/2022;219;-20;12.99;;211.99
ID_482223;398777;13/10/2022;40;;5.99;;45.99
ID_482469;338053;11/11/2021;323;;53.19;;376.19
ID_482469;341266;20/11/2021;35;;6.8;;41.8
ID_482528;280785;18/01/2021;88;;4.49;;92.49
ID_482528;297533;02/04/2021;26;;3.99;;29.99
ID_482528;302430;30/04/2021;44;;3.99;;47.99
ID_482528;305843;23/05/2021;12.5;;3.49;;15.99
ID_483098;349117;30/12/2021;18.3;;4.7;-4.7;18.3
ID_483098;394394;07/09/2022;39;;7.2;;46.2
ID_483098;396345;21/09/2022;85;;15.99;;100.99
ID_483098;403972;16/11/2022;124;-20;5.99;;109.99
ID_483098;406238;01/12/2022;25;;4.6;;29.6
ID_483204;343727;27/11/2021;199;;22;;221
ID_483204;353972;19/01/2022;30;;3.99;;33.99
ID_483204;396447;22/09/2022;37.5;;5.99;;43.49
ID_483204;397035;28/09/2022;50;;7.2;;57.2
ID_483204;401289;03/11/2022;104;-15;5.2;;94.2
ID_483879;326009;11/09/2021;24;;4.49;;28.49
ID_4840;277195;06/01/2021;295;-15;29.99;;309.99
ID_484514;349588;07/01/2022;109;;6.8;;115.8
ID_484624;302975;03/05/2021;34;;5.99;;39.99
ID_484624;312553;29/06/2021;25;;4.49;;29.49
ID_484624;315948;14/07/2021;25;;4.49;;29.49
ID_484624;319358;29/07/2021;206;-20.6;29.99;-29.99;185.4
ID_484624;320456;03/12/2021;108;-15;5.49;;98.49
ID_484624;356270;25/01/2022;60;-12;12.99;;60.99
ID_484624;380470;09/06/2022;69;;7.2;;76.2
ID_484769;292479;04/03/2021;31;;3.99;;34.99
ID_484769;301516;22/04/2021;12.5;;9.4;;21.9
ID_484769;306400;27/05/2021;12;;3.99;;15.99
ID_484769;346368;09/12/2021;20;;4.49;;24.49
ID_484853;379258;02/06/2022;21;;12.99;;33.99
ID_485114;310689;20/06/2021;19;;4.7;;23.7
ID_485114;320647;05/12/2021;159;-20;44;;183
ID_485114;367050;19/03/2022;136;;14.4;;150.4
ID_485114;381565;17/06/2022;13.3;;6.99;;20.29
ID_485202;349647;07/01/2022;147;;29;;176
ID_485202;351644;13/01/2022;77.5;;8;;85.5
ID_485251;345063;03/12/2021;419;;50;;469
ID_485251;398840;13/10/2022;20.5;;9.49;;29.99
ID_485251;408043;12/12/2022;117;;17.4;;134.4
ID_485393;296552;28/03/2021;42.5;;8;;50.5
ID_485393;302781;02/05/2021;25;;6.8;;31.8
ID_485613;359971;05/02/2022;89;;6.8;;95.8
ID_485613;369256;01/04/2022;54.5;;12.25;;66.75
ID_485613;374799;30/04/2022;50;;17.4;;67.4
ID_485613;382542;23/06/2022;63;;5.2;;68.2
ID_485782;300767;15/04/2021;39;;4.49;;43.49
ID_485782;369620;02/04/2022;472.5;-20;55;;507.5
ID_485862;299235;10/04/2021;38;;6.8;;44.8
ID_485862;302350;29/04/2021;152.5;;19.49;-19.49;152.5
ID_485986;296544;28/03/2021;64;;8;;72
ID_485986;311772;26/06/2021;198;;29.99;;227.99
ID_485986;327206;15/09/2021;26.3;;8;;34.3
ID_485986;357353;28/01/2022;41;;6.8;;47.8
ID_485986;381821;20/06/2022;16.5;;6.99;;23.49
ID_485986;387164;08/07/2022;89;;15.99;;104.99
ID_485986;394886;13/09/2022;85;;15.99;;100.99
ID_485986;397261;30/09/2022;32.25;;10;;42.25
ID_485986;397849;07/10/2022;26;;6.5;;32.5
ID_486068;356569;26/01/2022;69;;8;;77
ID_486068;365518;05/03/2022;59;;12.99;;71.99
ID_486068;372652;12/04/2022;419;;25;-25;419
ID_486084;278372;10/01/2021;91.5;;29.99;;121.49
ID_486084;288823;15/02/2021;52.5;;5.49;;57.99
ID_486084;321298;08/12/2021;52;;4.7;-4.7;52
ID_486084;321313;08/12/2021;56.5;;19.49;;75.99
ID_486084;321467;09/12/2021;97.8;-20;12.8;;90.6
ID_486098;339349;14/11/2021;40;;5.99;;45.99
ID_486194;296923;29/03/2021;120;;12.99;;132.99
ID_486194;297253;31/03/2021;230;;14.4;;244.4
ID_486194;310491;19/06/2021;209;;45.49;;254.49
ID_486194;313759;03/07/2021;141.2;;14.4;;155.6
ID_486194;332971;18/10/2021;206;;9.6;;215.6
ID_486194;334222;30/10/2021;101.6;-15;19.49;-3.49;102.6
ID_486227;312014;27/06/2021;32.5;;4.99;;37.49
ID_486373;290134;22/02/2021;37;;5.49;-5.49;37
ID_486373;302393;29/04/2021;44.5;;12.99;-12.99;44.5
ID_486373;373870;20/04/2022;8.5;;4.6;;13.1
ID_486373;380447;09/06/2022;49.5;;25;-25;49.5
ID_486429;299869;11/04/2021;75;;19.49;;94.49
ID_486429;309726;14/06/2021;59;;19.49;;78.49
ID_486429;349851;08/01/2022;62;;12.8;;74.8
ID_486539;284235;29/01/2021;12.5;;3.49;;15.99
ID_486539;287930;11/02/2021;29;;3.99;;32.99
ID_486846;309524;13/06/2021;59;;8;;67
ID_487762;327787;17/09/2021;110;;9.6;;119.6
ID_487762;328518;22/09/2021;85;;12.8;;97.8
ID_487762;335113;03/11/2021;40;;8;;48
ID_487762;337934;11/11/2021;28;;4.7;;32.7
ID_487762;338548;12/11/2021;85;;8;;93
ID_487762;363125;20/02/2022;67;;9.6;;76.6
ID_487762;396156;21/09/2022;31;;10;;41
ID_487762;402116;08/11/2022;24;;6.5;;30.5
ID_487762;402180;08/11/2022;72;;8.5;;80.5
ID_487762;402665;11/11/2022;50;;6.5;;56.5
ID_487800;373992;21/04/2022;31.5;;5.99;;37.49
ID_487900;302052;26/04/2021;57;;6.8;;63.8
ID_487900;338845;13/11/2021;20;;4.7;;24.7
ID_487900;343222;26/11/2021;17;;5.49;;22.49
ID_487991;302782;02/05/2021;50;;4.99;;54.99
ID_487992;300471;14/04/2021;38;;6.8;;44.8
ID_487992;376804;11/05/2022;29;;12.99;;41.99
ID_488027;339334;14/11/2021;610;;29.99;;639.99
ID_488027;357173;28/01/2022;1570;;65;;1635
ID_488027;360557;07/02/2022;594;;58;;652
ID_488027;360571;07/02/2022;297;;44;;341
ID_488027;367005;18/03/2022;133;;19.49;;152.49
ID_488027;379415;03/06/2022;375;;52.99;;427.99
ID_488027;379420;03/06/2022;130;;31;;161
ID_488027;381338;15/06/2022;125;;15;;140
ID_488027;391557;05/12/2022;136.5;;16.5;;153
ID_488027;391894;10/12/2022;;;;;
ID_488088;301727;23/04/2021;90.5;;12.99;;103.49
ID_488088;327460;16/09/2021;449;;22;;471
ID_488129;373851;20/04/2022;27.5;;7.49;;34.99
ID_488129;378470;27/05/2022;18;;7.49;;25.49
ID_488129;381487;16/06/2022;26.5;;7.49;;33.99
ID_488215;341816;22/11/2021;28.5;;6.8;;35.3
ID_488215;403827;16/11/2022;144;;9.49;;153.49
ID_488334;307941;03/06/2021;57;;19.49;;76.49
ID_488334;341317;20/11/2021;52;;6.8;;58.8
ID_488563;294151;14/03/2021;32.5;;3.99;;36.49
ID_488663;286665;08/02/2021;85;;9.99;-9.99;85
ID_488663;309923;17/06/2021;66;;3.99;;69.99
ID_488663;314201;05/07/2021;117;;5.49;;122.49
ID_488733;338102;11/11/2021;37.5;;8;;45.5
ID_488733;340840;19/11/2021;44;;5.49;;49.49
ID_488733;341567;21/11/2021;47;;5.49;;52.49
ID_488733;347259;15/12/2021;105;-15;5.99;;95.99
ID_488733;358809;01/02/2022;55;;6.49;;61.49
ID_488740;327650;17/09/2021;110;;5.99;;115.99
ID_488740;327707;17/09/2021;140.85;;9.99;;150.84
ID_488740;342645;24/11/2021;39.5;;3.99;;43.49
ID_488740;345389;04/12/2021;104;-15;9.99;;98.99
ID_488740;365011;02/03/2022;148;;6.49;;154.49
ID_488740;381100;14/06/2022;136;-15;9.49;;130.49
ID_488782;375215;01/05/2022;85;;12.25;;97.25
ID_488782;386400;07/07/2022;85;;25;-25;85
ID_488859;341189;20/11/2021;8;;3.49;;11.49
ID_489028;284660;31/01/2021;20.3;;4.49;;24.79
ID_489028;284672;31/01/2021;21;;4.7;;25.7
ID_489343;384182;27/06/2022;58;;7.2;;65.2
ID_489343;385481;01/07/2022;238;;5.99;;243.99
ID_489343;389527;18/07/2022;37.9;;5.99;;43.89
ID_489664;281315;21/01/2021;16.5;;6.8;;23.3
ID_489674;386433;07/07/2022;48;;5.99;;53.99
ID_489725;338308;12/11/2021;32.5;;3.99;;36.49
ID_489725;343412;26/11/2021;178;;29.99;;207.99
ID_489778;301944;25/04/2021;69.5;;12.99;;82.49
ID_489778;346657;10/12/2021;149;;12.99;-12.99;149
ID_490165;286310;06/02/2021;77.5;;8;;85.5
ID_490165;302298;28/04/2021;25.5;;6.8;;32.3
ID_490177;403425;14/11/2022;72;;5.99;;77.99
ID_490213;293189;08/03/2021;359;;29.99;;388.99
ID_490213;304691;15/05/2021;25;;12.99;-12.99;25
ID_490213;325445;08/09/2021;53.5;;5.49;;58.99
ID_490213;406515;03/12/2022;12;;4.6;;16.6
ID_490381;286711;08/02/2021;37.5;;4.49;;41.99
ID_490381;321638;11/12/2021;38.8;;4.7;-4.7;38.8
ID_490381;363213;21/02/2022;67.5;;5.99;;73.49
ID_490381;383671;26/06/2022;37.5;;10;;47.5
ID_490381;395001;14/09/2022;44;;12.25;;56.25
ID_490381;407714;09/12/2022;42;;9.49;;51.49
ID_490418;308409;05/06/2021;89;-25;5.99;;69.99
ID_490457;341770;22/11/2021;30;;5.49;;35.49
ID_490538;286098;05/02/2021;29;;3.99;;32.99
ID_490538;334926;02/11/2021;33;;3.99;;36.99
ID_490538;337337;08/11/2021;20;;3.49;;23.49
ID_490538;344896;02/12/2021;96.5;-15;4.49;;85.99
ID_490538;350234;09/01/2022;19;;3.99;;22.99
ID_490538;363265;21/02/2022;59;;4.99;;63.99
ID_490538;363271;21/02/2022;12;;4.49;;16.49
ID_490538;377039;13/05/2022;36;;5.2;;41.2
ID_490538;378157;25/05/2022;25;;5.2;;30.2
ID_490538;379136;01/06/2022;25.5;;4.6;;30.1
ID_490538;397131;29/09/2022;;;;;
ID_490682;349432;05/01/2022;109;;19.49;;128.49
ID_490838;297562;02/04/2021;700;;44;-44;700
ID_490838;351875;14/01/2022;39;;8;;47
ID_490838;405508;27/11/2022;29;;6.5;;35.5
ID_491000;306217;26/05/2021;28.5;;12.99;;41.49
ID_491009;289528;19/02/2021;137;;16;;153
ID_491009;290016;22/02/2021;79.5;;9.6;;89.1
ID_491009;293564;11/03/2021;44;;8;;52
ID_491009;300695;15/04/2021;114;;14.4;;128.4
ID_491150;398273;09/10/2022;17.5;;5.2;;22.7
ID_491150;408443;18/12/2022;20;;5.2;;25.2
ID_491172;386352;07/07/2022;178;-20;19.5;-19.5;158
ID_491233;311987;27/06/2021;91.9;;9.6;;101.5
ID_491233;314342;06/07/2021;88.8;;11.2;;100
ID_491233;326615;13/09/2021;34.05;;8;;42.05
ID_491233;357252;28/01/2022;86.2;-17.24;9.6;;78.56
ID_491233;392719;19/12/2022;73.4;;12;;85.4
ID_491233;392953;21/12/2022;39.8;;12;;51.8
ID_491386;289495;18/02/2021;55;;4.99;;59.99
ID_491386;313793;03/07/2021;5;;3.49;;8.49
ID_491386;333062;19/10/2021;55;;4.49;;59.49
ID_491386;334204;30/10/2021;13;;3.99;;16.99
ID_491386;381754;19/06/2022;21;;5.99;;26.99
ID_491478;336091;04/11/2021;74;;8;;82
ID_491478;354694;21/01/2022;36;;4.49;;40.49
ID_491478;373615;17/04/2022;49;;12;;61
ID_491639;314981;09/07/2021;169;;19.49;;188.49
ID_491639;336009;04/11/2021;12;;3.99;;15.99
ID_491724;293442;10/03/2021;370;;58;;428
ID_491724;306540;27/05/2021;165;;12.99;;177.99
ID_491724;373269;15/04/2022;85;;12.25;;97.25
ID_491761;311031;23/06/2021;29;;6.8;;35.8
ID_491761;332231;12/10/2021;29;;6.8;;35.8
ID_491761;378979;30/05/2022;37.68;;6.99;;44.67
ID_491889;291320;26/02/2021;5;;3.49;-3.49;5
ID_491889;291347;26/02/2021;25;;3.49;-3.49;25
ID_491889;299028;08/04/2021;15;;6.8;;21.8
ID_492136;347417;15/12/2021;90;;19.49;;109.49
ID_492226;300938;16/04/2021;485;;44;;529
ID_492401;276815;04/01/2021;310;;29.99;;339.99
ID_492401;276947;05/01/2021;129;;19.49;;148.49
ID_492401;277476;09/01/2021;58;;8;;66
ID_492401;280471;16/01/2021;99;;14.4;;113.4
ID_492401;286851;09/02/2021;114.5;-15;8;;107.5
ID_492401;303607;07/05/2021;39;;3.99;;42.99
ID_492401;385673;03/07/2022;114;;10;;124
ID_492444;283756;26/01/2021;314.8;-62.96;16;;267.84
ID_492444;302048;26/04/2021;129.5;;19.49;-19.49;129.5
ID_492444;304184;11/05/2021;37.5;;4.49;;41.99
ID_492444;337327;08/11/2021;52.5;;8;;60.5
ID_492444;339812;16/11/2021;95;;11.2;;106.2
ID_492444;339815;16/11/2021;30;;9.6;;39.6
ID_492444;341515;21/11/2021;78.5;;9.6;;88.1
ID_492444;344340;30/11/2021;190;-15;19.49;;194.49
ID_492444;352979;17/01/2022;40;;14.4;;54.4
ID_492444;381485;16/06/2022;113;;10;;123
ID_492444;384388;28/06/2022;34;;5.99;;39.99
ID_492444;396363;21/09/2022;42.5;;6.5;;49
ID_492444;406824;04/12/2022;42.5;;6.5;;49
ID_492444;407942;11/12/2022;104;;10;;114
ID_492555;345567;05/12/2021;58;;4.7;;62.7
ID_492555;380133;07/06/2022;;;;;
ID_492555;381384;15/06/2022;35;;8.49;;43.49
